dataset,taxa,sites,windows,taxa_sites,estimate_seconds,estimate_minutes,estimate_hours,low_seconds,high_seconds
114786_NT_AL,137,2007,8,274959,1548.4096783503448,25.806827972505747,0.43011379954176243,1443.4537750931474,1856.8483891640062
114787_NT_AL,145,3201,13,464145,2613.795548274182,43.56325913790303,0.7260543189650505,2436.6245601730034,3134.456030130047
114788_NT_AL,138,11127,44,1535526,8647.192198686318,144.1198699781053,2.4019978329684215,8061.059290489419,10369.687770247381
114790_NT_AL,160,3375,14,540000,3040.966930739442,50.6827821789907,0.8447130363165116,2834.8409710185865,3646.718711329919
114792_NT_AL,159,1860,8,295740,1665.4362224016343,27.757270373360573,0.46262117288934285,1552.547905127846,1997.1862809050192
114799_NT_AL,158,2634,11,416172,2343.639424999435,39.06065708332392,0.651010951388732,2184.7804381310134,2810.485591725176
114800_NT_AL,154,1827,8,281358,1584.445136479607,26.407418941326785,0.4401236490221131,1477.0466405997176,1900.0620058932657
114801_NT_AL,156,1497,6,233532,1315.1168319804506,21.91861386634084,0.3653102311056807,1225.9742252665048,1577.0842853598124
114803_NT_AL,161,2559,10,411999,2320.13950832911,38.66899180548516,0.6444831967580861,2162.873417071642,2782.3045599059546
114815_NT_AL,143,3552,14,507936,2860.4010720964243,47.67335120160707,0.7945558533601178,2666.514413806105,3430.1846580705073
114825_NT_AL,160,2385,10,381600,2148.9499643892054,35.81583273982009,0.5969305456636682,2003.2876195198012,2577.0145560064766
114827_NT_AL,152,4854,19,737808,4154.906905990752,69.2484484331792,1.1541408072196535,3873.2747169357062,4982.552294386862
114836_NT_AL,146,1017,4,148482,836.1645403889885,13.936075673149809,0.23226792788583014,779.4867723310774,1002.7260883253501
114876_NT_AL,153,3018,12,461754,2600.330822475297,43.338847041254944,0.7223141173542491,2424.0725143179934,3118.309170058214
114880_NT_AL,162,2889,12,468018,2635.6060388718743,43.92676731453124,0.7321127885755206,2456.956669581809,3160.611107109641
114882_NT_AL,161,2691,11,433251,2439.8184513144333,40.66364085524056,0.6777273475873425,2274.440158397729,2925.8232007451834
114883_NT_AL,160,2313,10,370080,2084.0760032000976,34.73460005333496,0.578910000888916,1942.8110121380714,2499.2178901647712
114885_NT_AL,154,2322,10,357588,2013.7283015356584,33.56213835892764,0.559368972648794,1877.231691008508,2414.8571306426725
114899_NT_AL,161,963,4,155043,873.1122885974728,14.551871476624546,0.24253119127707579,813.9300901289532,1047.0337206680088
114908_NT_AL,106,840,4,89040,501.4216583574813,8.357027639291355,0.13928379398818924,467.4337778879536,601.3033964015111
114960_NT_AL,161,780,4,125580,707.1937540041836,11.786562566736393,0.19644270944560654,659.258016926878,848.064695868169
115004_NT_AL,152,2064,9,313728,1766.7342097167104,29.445570161945174,0.49075950269908625,1646.9796076957762,2118.662533089098
115106_NT_AL,159,840,4,133560,752.1324875362219,12.53554145893703,0.20892569098228386,701.1506668319304,901.9550946022667
115111_NT_AL,161,1995,8,321195,1808.7840246645462,30.14640041107577,0.5024400068512629,1686.179158678361,2169.0885490474325
115265_NT_AL,150,582,3,87300,491.62298713620976,8.193716452270163,0.13656194087116938,458.2992903146715,589.5528583316703
115286_NT_AL,155,855,4,132525,746.303967585638,12.438399459760634,0.20730665766267722,695.7172216374781,894.9655504055511
115294_NT_AL,157,1080,5,169560,954.8636162521848,15.91439360420308,0.26523989340338466,890.1400648998363,1145.0696753575946
115353_NT_AL,162,1302,6,210924,1187.801683146826,19.796694719113766,0.32994491198522946,1107.2888832798599,1424.4083286454666
1153_NT_AL,149,534,3,79566,448.0695829837304,7.467826383062174,0.12446377305103623,417.6980679630831,537.3237425660674
115416_NT_AL,156,765,3,119340,672.0536916934167,11.200894861556945,0.1866815810259491,626.4998545951076,805.9248352039122
115426_NT_AL,156,2451,10,382356,2153.2073180922407,35.886788634870676,0.5981131439145113,2007.2563968792272,2582.1199622023382
115548_NT_AL,157,2445,10,383865,2161.7051312375847,36.02841885395974,0.6004736475659957,2015.1782024815736,2592.310515045666
115557_NT_AL,160,1920,8,307200,1729.9722983762158,28.832871639603596,0.48054786066005994,1612.7095301794627,2074.5777557787987
115677_NT_AL,161,1665,7,268065,1509.586667201238,25.1597777866873,0.41932962977812166,1407.2623053631435,1810.2919469493609
115703_NT_AL,159,3921,16,623439,3510.8470043208645,58.514116738681075,0.9752352789780179,3272.8711483904754,4210.197530875581
115752_NT_AL,157,3177,13,498789,2808.8904711418436,46.8148411856974,0.7802473530949565,2618.4953575803515,3368.4132950102576
115795_NT_AL,161,543,3,87423,492.3156518259893,8.205260863766489,0.13675434772944148,458.9450040914035,590.3834998159177
115825_NT_AL,160,1200,5,192000,1081.2326864851348,18.020544774752246,0.30034241291253744,1007.9434563621642,1296.6110973617492
115827_NT_AL,138,690,3,95220,536.2238354537216,8.937063924228692,0.14895106540381153,499.87695788961076,643.0380660978425
115908_NT_AL,155,759,3,117645,662.50843438304,11.041807239717334,0.18403012066195557,617.6016037694104,794.4781903600154
116071_NT_AL,158,882,4,139356,784.7721992594919,13.079536654324865,0.2179922775720811,731.5779599208632,941.0965421038745
116092_NT_AL,161,999,4,160839,905.7520003207427,15.095866672012379,0.251597777866873,844.3573832178861,1086.1751681696164
1160_NT_AL,160,1281,6,204960,1154.2158928228814,19.236931547048023,0.3206155257841337,1075.9796396666102,1384.1323464336672
116115_NT_AL,160,2220,9,355200,2000.2804699974995,33.338007833291655,0.5556334638881943,1864.6953942700036,2398.730530119236
116135_NT_AL,160,780,4,124800,702.8012462153376,11.71335410358896,0.19522256839314933,655.1632466354067,842.7972132851369
116143_NT_AL,161,1110,5,178710,1006.3911114674919,16.773185191124863,0.2795530865187478,938.1748702420956,1206.8612979662405
116150_NT_AL,157,927,4,145539,819.5912706164586,13.65985451027431,0.22766424183790515,764.036889039026,982.8514713486021
116151_NT_AL,152,603,3,91656,516.1534537108413,8.602557561847355,0.1433759593641226,481.1670074808881,618.969722603065
1161_NT_AL,158,1233,5,194814,1097.0795030464326,18.28465838410721,0.30474430640178685,1022.7161276444721,1315.6145537574573
116224_NT_AL,150,891,4,133650,752.6393153580118,12.543988589300197,0.20906647648833662,701.6231403271001,902.562881054155
116254_NT_AL,156,1044,5,162864,917.1556263110157,15.285927105183594,0.2547654517530599,854.9880368592057,1099.8503633371038
116328_NT_AL,147,1362,6,200214,1127.4891723538271,18.79148620589712,0.313191436764952,1051.064537354658,1352.0817408707564
116362_NT_AL,136,423,2,57528,323.96434368810856,5.399405728135142,0.08999009546891905,302.00505811251344,388.4971000470141
116369_NT_AL,160,3063,12,490080,2759.846432253307,45.997440537555114,0.7666240089592519,2572.775672364424,3309.5998260158644
1163_NT_AL,157,240,1,37680,212.1919147227077,3.5365319120451284,0.05894219853408547,197.80890331107472,254.45992785724326
116442_NT_AL,153,639,3,97767,550.567062810376,9.176117713506267,0.15293529522510443,513.2479578029152,660.2384226862819
116443_NT_AL,156,3402,14,530712,2988.6622995307234,49.81103832551206,0.8301839720918677,2786.081706317067,3583.9951494950446
116449_NT_AL,150,1362,6,204300,1150.4991554630888,19.174985924384814,0.3195830987397469,1072.5148340353653,1379.6752457864861
116461_NT_AL,152,504,2,76608,431.4118419075688,7.1901973651261475,0.11983662275210245,402.1694390885035,517.347827847338
116496_NT_AL,154,3039,12,468006,2635.538461828969,43.925641030482815,0.7320940171747137,2456.8936731157864,3160.530068916056
116841_NT_AL,153,1266,5,193698,1090.7948380562377,18.179913967603962,0.3029985661267327,1016.857456304367,1308.0780017540421
116842_NT_AL,159,231,1,36729,206.83643407246103,3.447273901207684,0.057454565020128065,192.81643337878086,248.03765101562334
116984_NT_AL,152,5196,21,789792,4447.6506558566025,74.12751093094337,1.235458515515723,4146.175407745763,5333.609748997555
117143_NT_AL,156,1005,4,156780,882.8940655580179,14.714901092633632,0.24524835154389388,823.0488285857297,1058.7639991894532
117145_NT_AL,145,717,3,103965,585.4706054709742,9.757843424516237,0.16263072374193727,545.7856325036063,702.0946496729908
117155_NT_AL,150,1824,8,273600,1540.7565782413171,25.67927630402195,0.42798793840036586,1436.3194253160839,1847.6708137404926
117156_NT_AL,149,303,2,45147,254.24172967054366,4.237362161175728,0.07062270268626213,237.0084542936595,304.88594381557755
117177_NT_AL,161,1389,6,223629,1259.3488773228346,20.989147955380577,0.3498191325896763,1173.9863916813251,1510.207516103701
117178_NT_AL,160,1884,8,301440,1697.5353177816617,28.292255296361027,0.47153758827268377,1582.4712264885977,2035.679422857946
117245_NT_AL,141,888,4,125208,705.0988656741185,11.75164776123531,0.19586079602058848,657.3051264801763,845.5525118670306
117285_NT_AL,37,171,1,6327,35.62999587183046,0.5938332645305077,0.009897221075508462,33.21488671043444,42.72738756774889
117532_NT_AL,159,2697,11,428823,2414.88252248237,40.248042041372834,0.6708007006895472,2251.194462435377,2895.9201073122777
117579_NT_AL,154,468,2,72072,405.8677196893575,6.764461994822625,0.11274103324704375,378.35677493194737,486.71539067216656
1176_NT_AL,154,582,3,89628,504.732933459842,8.412215557664034,0.14020359262773388,470.5206047230628,605.2742678871815
117854_NT_AL,126,1977,8,249102,1402.7980451501046,23.37996741916841,0.38966612365280684,1307.712139930874,1682.2313415364918
1182_NT_AL,147,2604,11,382788,2155.6400916368325,35.927334860613875,0.5987889143435646,2009.5242696560422,2585.037337171402
118424_NT_AL,160,783,4,125280,705.5043279315505,11.758405465525842,0.1959734244254307,657.6831052763121,846.0387410285413
118427_NT_AL,160,1458,6,233280,1313.6977140794388,21.89496190132398,0.364916031688733,1224.6512994800294,1575.3824832945252
118429_NT_AL,158,1458,6,230364,1297.276492653446,21.621274877557433,0.3603545812926239,1209.343158236529,1555.6902022533436
118461_NT_AL,162,4569,18,740178,4168.253371964553,69.47088953274255,1.1578481588790424,3885.7165189751768,4998.557337619921
118490_NT_AL,154,1401,6,215754,1215.0014429162177,20.250024048603628,0.33750040081006044,1132.6449608539706,1457.026201563473
118491_NT_AL,160,3414,14,546240,3076.1069930502085,51.268449884170145,0.854474164736169,2867.599133350357,3688.858571994176
1184_NT_AL,157,2457,10,385749,2172.31472697372,36.205245449562,0.6034207574927001,2025.0686476471274,2605.033511438528
118738_NT_AL,155,1005,4,155775,877.2344882146973,14.620574803578288,0.2436762467263048,817.7728745563339,1051.9770504767005
118856_NT_AL,129,1743,7,224847,1266.2079471777247,21.103465786295413,0.3517244297715902,1180.3805329826225,1518.4328927525896
118932_NT_AL,157,576,3,90432,509.26059533449853,8.48767658890831,0.14146127648180515,474.7413679465793,610.7038268573839
118987_NT_AL,155,3591,15,556605,3134.47666385968,52.24127773099466,0.8706879621832444,2922.012330877408,3758.8553117033143
118_NT_AL,156,2487,10,387972,2184.833374171931,36.41388956953219,0.606898159492203,2036.7387429778205,2620.0458368001696
119032_NT_AL,160,330,2,52800,297.3389887834121,4.955649813056868,0.08259416355094781,277.18445049959513,356.56805177448103
1192_NT_AL,161,726,3,116886,658.2341864192786,10.970569773654642,0.18284282956091072,613.6170772934787,789.3525246157574
119392_NT_AL,159,720,3,114480,644.6849893167616,10.744749821946026,0.17907916369910046,600.9862858559404,773.1043668019429
119467_NT_AL,158,870,4,137460,774.0950264804512,12.901583774674187,0.2150263962445698,721.6245182892869,928.2925075174272
1195_NT_AL,161,1497,6,241017,1357.2680124926446,22.621133541544076,0.37701889235906794,1265.2682709481235,1627.6318586085245
119710_NT_AL,159,822,4,130698,736.0153628033029,12.26692271338838,0.20444871188980634,686.1260096855319,882.6274854322181
1200_NT_AL,162,1752,7,283824,1598.3322187966505,26.638870313277508,0.4439811718879585,1489.992414367369,1916.7153546750055
120103_NT_AL,151,1473,6,222423,1252.5573845108497,20.875956408514163,0.34793260680856936,1167.6552468460502,1502.0631776483974
120376_NT_AL,147,753,3,110691,623.3475380194066,10.389125633656777,0.1731520938942796,581.0951517092933,747.5165571774446
120379_NT_AL,161,954,4,153594,864.9523606666553,14.415872677777589,0.24026454462962646,806.32326685672,1037.2483587926067
1203_NT_AL,157,915,4,143655,808.9816748803232,13.483027914672054,0.2247171319112009,754.1464438734723,970.12847495574
120425_NT_AL,156,1218,5,190008,1070.0148973628516,17.833581622714192,0.29722636037856986,997.4860430024067,1283.158757226621
120526_NT_AL,158,453,2,71574,403.0632724087867,6.717721206813112,0.11196202011355186,375.742421592008,483.35230563838456
120775_NT_AL,113,966,4,109158,614.7145707882519,10.245242846470864,0.17075404744118108,573.0473531749017,737.163927946947
120787_NT_AL,147,966,4,142002,799.6729372201153,13.327882287001922,0.22213137145003203,745.4686806788543,958.9654637893912
120939_NT_AL,159,537,3,85383,480.8275545320847,8.013792575534746,0.13356320959224577,448.23560486755554,576.6070069064491
120_NT_AL,161,2136,9,343896,1936.622895580687,32.27704825967812,0.5379508043279686,1805.3527232766812,2322.392551762063
1211_NT_AL,161,765,3,123165,693.5938741194877,11.559897901991462,0.19266496503319103,646.5799781398226,831.7557594091658
121268_NT_AL,152,588,3,89376,503.3138155588303,8.388563592647172,0.1398093932107862,469.1976789365874,603.5724658218942
121274_NT_AL,154,1314,6,202356,1139.5516745124269,18.99252790854045,0.3165421318090075,1062.3094065396983,1366.5470584256984
121278_NT_AL,157,1485,6,233145,1312.937472346754,21.882291205779232,0.3647048534296539,1223.942589237275,1574.4708036166926
121340_NT_AL,157,1389,6,218073,1228.060706457671,20.467678440961183,0.3411279740160197,1144.8190279128448,1472.6868324737954
121355_NT_AL,157,504,2,79128,445.6030209176862,7.42671701529477,0.1237786169215795,415.3986969532569,534.3658485002109
1213_NT_AL,161,5052,20,813372,4580.439545165558,76.34065908609264,1.272344318101544,4269.9634634802405,5492.849799392295
121441_NT_AL,159,2040,8,324360,1826.6074697308247,30.44345782884708,0.507390963814118,1702.794476591831,2190.4623726055047
121506_NT_AL,156,834,4,130104,732.6702991794896,12.211171652991492,0.20351952754985822,683.0076846174114,878.6160948497552
121599_NT_AL,158,792,4,125136,704.6934034166867,11.744890056944778,0.19574816761574632,656.9271476840405,845.0662827055199
1215_NT_AL,57,741,3,42237,237.85429676600333,3.964238279433389,0.06607063799055649,221.73181128317046,285.2341818711885
121793_NT_AL,121,333,2,40293,226.90681581534136,3.7817802635890225,0.06302967105981705,211.52638378750353,272.1059945104008
122046_NT_AL,151,945,4,142695,803.5755114478975,13.392925190798291,0.2232154198466382,749.1067265916615,963.6454194689312
122060_NT_AL,159,1932,8,307188,1729.9047213333106,28.831745355555178,0.4805290892592529,1612.64653371344,2074.4967175852134
122402_NT_AL,157,4518,18,709326,3994.512794654973,66.57521324424955,1.1095868874041592,3723.7526048309815,4790.208141912604
122481_NT_AL,159,2238,9,355842,2003.895841792934,33.398264029882235,0.5566377338313706,1868.0657052022148,2403.066073476039
122525_NT_AL,159,945,4,150255,846.1490484782497,14.102484141304162,0.23504140235506937,788.7945001859217,1014.69948142755
122553_NT_AL,161,474,2,76314,429.7562043563885,7.162603405939808,0.11937672343233013,400.62602567094893,515.3623921045028
122616_NT_AL,133,828,4,110124,620.1545227421302,10.335908712368838,0.17226514520614727,578.1185686897238,743.6875025305483
122704_NT_AL,160,408,2,65280,367.61911340494584,6.126985223415764,0.10211642039026274,342.7007751631358,440.8477731029947
122769_NT_AL,158,1284,6,202872,1142.4574873573556,19.040958122622595,0.31734930204370987,1065.0182545786718,1370.0317007498581
122786_NT_AL,161,1890,8,304290,1713.5848654716756,28.55974775786126,0.4759957959643543,1597.4328871689736,2054.9259938344094
122945_NT_AL,157,1098,5,172386,970.7780098563878,16.179633497606464,0.26966055829344104,904.9757326481669,1164.154169946888
122961_NT_AL,161,468,2,75348,424.31625240251014,7.071937540041835,0.11786562566736393,395.5548101561268,508.83881752090144
123036_NT_AL,159,1482,6,235638,1326.9766030103344,22.116276716838907,0.36860461194731514,1237.0301050534772,1591.3064883339991
123103_NT_AL,160,2400,10,384000,2162.4653729702695,36.04108954950449,0.6006848258250749,2015.8869127243283,2593.2221947234984
123207_NT_AL,154,399,2,61446,346.0282481966958,5.76713746994493,0.0961189578324155,322.57340426890386,414.95607025255225
123228_NT_AL,157,636,3,99852,562.3085740151755,9.371809566919591,0.15619682611532654,524.193593774348,674.3188088216947
123264_NT_AL,155,411,2,63705,358.7496265236225,5.979160442060375,0.09965267403433958,334.4324889976649,430.2115101949491
123591_NT_AL,160,1809,8,289440,1629.9582748763407,27.165971247939012,0.4527661874656502,1519.4747604659624,1954.6412292728369
123624_NT_AL,131,3303,13,432693,2436.676118819336,40.61126864698893,0.6768544774498155,2271.5108227276764,2922.0549247434756
123720_NT_AL,158,3096,13,489168,2754.7105769925024,45.91184294987504,0.7651973824979174,2567.987940946704,3303.440923303396
123775_NT_AL,159,1344,6,213696,1203.4119800579551,20.05686633429925,0.3342811055716542,1121.8410669310888,1443.1281513636268
123803_NT_AL,155,936,4,145080,817.0064487253301,13.616774145422168,0.22694623575703612,761.6272742136603,979.7517604439716
123872_NT_AL,158,2340,10,369720,2082.048691912938,34.7008115318823,0.578346858864705,1940.9211181573924,2496.786744357218
123879_NT_AL,157,924,4,145068,816.9388716824247,13.615647861373747,0.2269274643562291,761.5642777476377,979.6707222503866
123904_NT_AL,158,495,2,78210,440.43337713542917,7.340556285590486,0.12234260475984143,410.5794673025253,528.16642669095
123920_NT_AL,151,585,3,88335,497.4515070867937,8.290858451446562,0.13818097419077602,463.7327355091238,596.542402528386
123970_NT_AL,153,840,4,128520,723.7501295159872,12.062502158599786,0.20104170264332977,674.6921511024236,867.9190532965208
123_NT_AL,150,1254,5,188100,1059.2701475409056,17.65450245901509,0.29424170765025154,987.4696049048077,1270.2736844465885
124152_NT_AL,151,846,4,127746,719.391410248594,11.989856837476566,0.1998309472912761,670.6288790439637,862.6920898102812
124491_NT_AL,162,444,2,71928,405.05679517449363,6.75094658624156,0.11251577643735934,377.60081733967576,485.7429323491453
124535_NT_AL,150,1977,8,296550,1669.9976727977435,27.83329454662906,0.46388824244381766,1556.8001665843738,2002.656358972014
124540_NT_AL,141,978,4,137898,776.5615885464955,12.942693142441591,0.21571155237402653,723.9238892991131,931.2504015832837
124773_NT_AL,156,744,3,116064,653.605158980264,10.893419316337734,0.1815569886056289,609.3018193709282,783.8014083551774
124783_NT_AL,137,1761,7,241257,1358.619553350751,22.643659222512515,0.3773943203752086,1266.5282002685763,1629.2526224802266
124801_NT_AL,155,579,3,89745,505.3918096281689,8.423196827136149,0.14038661378560247,471.13482026678344,606.0643902746364
124808_NT_AL,160,717,3,114720,646.0365301748681,10.767275502914467,0.17945459171524114,602.2462151763931,774.7251306736451
124817_NT_AL,160,1014,4,162240,913.641620079939,15.22736033466565,0.2537893389110942,851.7122206260287,1095.636377270678
124872_NT_AL,155,1500,6,232500,1309.305206290593,21.82175343817655,0.3636958906362759,1220.5565291885582,1570.1150007114932
124923_NT_AL,157,1290,6,202530,1140.531541634554,19.00885902724257,0.31681431712070945,1063.2228552970266,1367.7221122326825
124936_NT_AL,158,837,4,132246,744.7328013380893,12.412213355634822,0.2068702225939137,694.2525538024519,893.0814124046973
124944_NT_AL,156,582,3,90792,511.2879066216582,8.52146511036097,0.14202441850601616,476.6312619272584,613.1349726649371
125061_NT_AL,156,906,4,141336,795.9224113388699,13.265373522314498,0.22108955870524163,741.9723768145981,954.4678440454176
125150_NT_AL,152,402,2,61104,344.10230247389416,5.735038374564903,0.09558397290941505,320.7780049872587,412.64648173537665
125476_NT_AL,160,588,3,94080,529.804016377716,8.830066939628601,0.14716778232714334,493.89229361746044,635.339437707257
125488_NT_AL,150,1761,7,264150,1487.539656953377,24.79232761588962,0.41320546026482696,1386.7097083232586,1783.853236292219
1258_NT_AL,135,4848,19,654480,3685.6519200562034,61.42753200093672,1.023792200015612,3435.827256874527,4419.8230781318625
125931_NT_AL,110,1488,6,163680,921.7508652285775,15.362514420476291,0.25604190700793816,859.271796548745,1105.3609605008912
125972_NT_AL,155,1179,5,182745,1029.113892144406,17.151898202406766,0.2858649700401128,959.3574319422067,1234.1103905592336
126074_NT_AL,160,783,4,125280,705.5043279315505,11.758405465525842,0.1959734244254307,657.6831052763121,846.0387410285413
126206_NT_AL,127,4515,18,573405,3229.084523927129,53.81807539878548,0.8969679233130914,3010.2073833090976,3872.3087827224676
126298_NT_AL,154,1974,8,303996,1711.9292279204951,28.53215379867492,0.47553589664458196,1595.889473751419,2052.9405580915745
126299_NT_AL,156,624,3,97344,548.1849720479634,9.13641620079939,0.1522736033466565,511.0273323756172,657.3818263624069
126306_NT_AL,140,1332,6,186480,1050.1472467486872,17.50245411247812,0.291707568541302,978.965081991752,1259.333528312599
126353_NT_AL,149,2433,10,362517,2041.485571909019,34.02475953181698,0.5670793255302831,1903.1074894273056,2448.143568657756
126432_NT_AL,161,1725,7,277725,1563.9861867400214,26.066436445667023,0.43444060742778373,1457.9744605113647,1875.5276927853738
126549_NT_AL,147,1905,8,280035,1576.9947674992954,26.283246124988256,0.4380541020831376,1470.1012802207222,1891.1275450505075
126626_NT_AL,154,1440,6,221760,1248.8237528903308,20.813729214838848,0.34689548691398076,1164.1746920982996,1497.5858174528203
126637_NT_AL,132,2850,12,376200,2118.540295081811,35.30900491803018,0.5884834153005031,1974.9392098096155,2540.547368893177
126661_NT_AL,88,837,4,73656,414.78788935285985,6.913131489214331,0.11521885815357218,386.67230844693523,497.412432225401
126767_NT_AL,110,1221,5,134310,756.3560527178045,12.605934211963408,0.21009890353272345,705.0879459583451,907.0199817013361
126820_NT_AL,159,2634,11,418806,2358.472585917153,39.30787643195255,0.6551312738658759,2198.608162422982,2828.2734752171077
127003_NT_AL,161,441,2,71001,399.83646861005764,6.663941143500961,0.11106568572501602,372.73434033942715,479.4827318946956
127124_NT_AL,156,354,2,55224,310.9895514502869,5.183159190838115,0.08638598651396859,289.90973663616745,372.9377668786731
127253_NT_AL,160,801,4,128160,721.7228182288276,12.028713637147126,0.20047856061911878,672.8022571217446,865.4879074889675
127254_NT_AL,151,5046,20,761946,4290.838127794805,71.51396879658007,1.1918994799430014,3999.992108340237,5145.560620783309
127255_NT_AL,156,1863,8,290628,1636.6484021239676,27.277473368732792,0.45462455614554653,1525.7114106022034,1962.6640104377627
1272_NT_AL,156,3084,13,481104,2709.2988041601266,45.154980069335444,0.7525830011555907,2525.6543157794927,3248.9832572142027
127391_NT_AL,158,555,3,87690,493.81924103063267,8.230320683843878,0.13717201139739796,460.34667546040714,592.1865996231863
127428_NT_AL,158,630,3,99540,560.5515708996371,9.342526181660618,0.15570876969434364,522.5556856577595,672.2118157884818
127495_NT_AL,161,1011,4,162771,916.6319042284994,15.277198403808322,0.25461997339680537,854.4998142475304,1099.222317336819
127544_NT_AL,160,2295,9,367200,2067.8575129028204,34.46429188171367,0.5744048646952279,1927.691860292639,2479.768723704345
127602_NT_AL,119,13812,54,1643628,9255.959989698902,154.26599982831505,2.571099997138584,8628.56295465433,11099.720337158838
127795_NT_AL,155,1689,7,261795,1474.2776622832077,24.571294371386795,0.4095215728564466,1374.3466518663165,1767.949490801141
1277_NT_AL,158,4440,18,701520,3950.5539282450613,65.84256547075103,1.0973760911791837,3682.773403683257,4737.492796985491
128025_NT_AL,155,3324,13,515220,2901.420337139954,48.35700561899923,0.8059500936499873,2704.753268681845,3479.3748415766686
128077_NT_AL,155,1029,5,159495,898.1833715153468,14.969722858589114,0.24949538097648524,837.3017790233508,1077.0988904880842
1280_NT_AL,159,4641,19,737919,4155.531993637626,69.25886656062711,1.1543144426771184,3873.857434246416,4983.301897677524
128153_NT_AL,157,1095,5,171915,968.125610922354,16.1354268487059,0.268923780811765,902.5031213567784,1160.9734208486725
128178_NT_AL,152,591,3,89832,505.88174318923245,8.431362386487207,0.14052270644145345,471.5915446454475,606.6519171781283
1281_NT_AL,153,4455,18,681615,3838.4605083258602,63.974341805431,1.0662390300905167,3578.278015668211,4603.07069337619
128209_NT_AL,131,1161,5,152091,856.4883360427638,14.27480560071273,0.23791342667854548,798.4329594873849,1027.0983250460717
128338_NT_AL,160,801,4,128160,721.7228182288276,12.028713637147126,0.20047856061911878,672.8022571217446,865.4879074889675
128346_NT_AL,143,291,2,41613,234.34029053492665,3.9056715089154443,0.06509452514859074,218.45599504999342,281.02019580476286
128371_NT_AL,123,945,4,116235,654.5681318416648,10.909468864027748,0.18182448106712912,610.1995190117508,784.9562026137652
128387_NT_AL,157,825,4,129525,729.4097068593078,12.15682844765513,0.20261380746091884,679.9681051318194,874.7060020092737
1284_NT_AL,152,5292,21,804384,4529.824340029472,75.49707233382453,1.2582845388970756,4222.779110429286,5432.152192397048
1285_NT_AL,153,5034,20,770202,4337.331133313666,72.28885222189443,1.2048142036982405,4043.3336769638104,5201.314897969864
128653_NT_AL,150,537,3,80550,453.61090050196674,7.560181675032779,0.126003027917213,422.86377817693915,543.9688744400463
1286_NT_AL,155,5217,21,808635,4553.763507478682,75.89605845797804,1.2649343076329673,4245.095608517805,5460.859972474573
128710_NT_AL,152,1293,6,196536,1106.7768087033462,18.44628014505577,0.30743800241759617,1031.7561205187203,1327.2435345369204
128861_NT_AL,152,756,3,114912,647.1177628613532,10.78529604768922,0.17975493412815366,603.2541586327552,776.0217417710069
128869_NT_AL,160,1320,6,211200,1189.3559551336484,19.822599252227473,0.33037665420379125,1108.7378019983805,1426.2722070979241
1289_NT_AL,151,5904,24,891504,5020.4336715221025,83.67389452536837,1.3945649087561396,4680.133453753619,6020.489477824942
129080_NT_AL,152,1512,6,229824,1294.2355257227064,21.57059209537844,0.3595098682563073,1206.5083172655104,1552.0434835420137
1293_NT_AL,160,10869,43,1739040,9793.26505783911,163.2210842973185,2.7203514049553084,9129.447856000303,11744.055014354042
129401_NT_AL,160,993,4,158880,894.7200480664491,14.912000801107485,0.24853334668512475,834.0732101396908,1072.9456830668473
1294_NT_AL,153,9159,36,1401327,7891.461233615389,131.52435389358982,2.1920725648931634,7356.554061841784,9463.417391836707
129521_NT_AL,127,429,2,54483,306.8166690508834,5.113611150848056,0.08522685251413427,286.0197048592697,367.9336584247926
129530_NT_AL,143,621,3,88803,500.08701176010123,8.33478352933502,0.13891305882225033,466.18959768400657,599.7028920782052
129531_NT_AL,160,759,3,121440,683.8796742018478,11.397994570030797,0.18996657616717996,637.5242361490688,820.1065190813064
129563_NT_AL,153,2604,11,398412,2243.62540149956,37.393756691659334,0.6232292781943223,2091.5456684175133,2690.5490652192148
129642_NT_AL,159,1503,6,238977,1345.77991519874,22.429665253312333,0.3738277542218722,1254.5588717242756,1613.855365699056
129685_NT_AL,160,927,4,148320,835.2522503097667,13.920870838496112,0.2320145139749352,778.6363200397718,1001.6320727119512
1296_NT_AL,158,2130,9,336540,1895.1981682797255,31.586636137995423,0.5264439356332571,1766.7358896048058,2272.7161390943907
129852_NT_AL,154,882,4,135828,764.9045486453276,12.748409144088793,0.21247348573481323,713.0569989102084,917.2713131898524
1298_NT_AL,159,2076,9,330084,1858.8417191966628,30.98069531994438,0.516344921999073,1732.843790884628,2229.117590945602
1299_NT_AL,149,2085,9,310665,1749.4851695151272,29.15808615858545,0.48596810264309087,1630.8997597434986,2097.977534176499
130074_NT_AL,159,600,3,95400,537.2374910973014,8.953958184955022,0.14923263641591705,500.8219048799503,644.2536390016191
1300_NT_AL,161,2067,9,332787,1874.0634481110862,31.234390801851436,0.5205731800308573,1747.0337448562266,2247.371444050648
130132_NT_AL,158,1566,7,247428,1393.3710476648123,23.22285079441354,0.3870475132402256,1298.9241329207164,1670.926513531369
130162_NT_AL,158,1782,7,281556,1585.560157687545,26.426002628125747,0.4404333771354291,1478.086082289091,1901.39913608742
1301_NT_AL,155,5694,23,882570,4970.122563079091,82.83537605131819,1.3805896008553031,4633.232584799766,5960.156542700828
130271_NT_AL,158,4545,18,718110,4043.979190061668,67.39965316769447,1.1233275527949078,3769.8660179595504,4849.528099616905
